Tijd,Versnelling 1,Versnelling 2
0.018668773375467507,0.0003908742660005562,14.999994497786913
0.01866937338746775,0.0003910082764934835,15.000001509948286
0.01866997339946799,0.00038939369756321046,15.00000020860789
0.018670573411468227,0.00038784614700969734,15.000002112596516
0.018671173423468468,0.00038582162642433645,14.999997702375797
0.01867177343546871,0.00038502695392893737,15.00000020860789
0.018672373447468953,0.00038250891438526937,14.999997099727567
0.018672973459469187,0.0003832452435212944,15.000007126072603
0.01867357347146943,0.0003793885793364947,14.999996400110236
0.01867417348346967,0.0003793050020310018,14.999999606277687
0.018674773495469907,0.00037775743991283847,15.00000030629978
0.018675373507470148,0.0003755823483413014,15.000000111002736
0.01867597351947039,0.0003746371048596677,14.999999606323946
0.018676573531470633,0.000372871954941004,14.99999709912621
0.018677173543470867,0.000373005953873549,15.000005923262531
0.01867777355547111,0.0003691493012534596,14.999997001191463
0.01867837356747135,0.00036936688904961966,14.999999606323946
0.018678973579471587,0.00036796988635304245,15.000002113799232
0.018679573591471828,0.0003657948063461538,14.999998303503283
0.01868017360347207,0.00036439782677663264,14.999999606277687
0.018680773615472313,0.00036323498393214674,14.999997098524851
0.018681373627472547,0.0003629172583412237,15.000007732010959
0.018681973639472788,0.00036011464888326063,14.999995193090651
0.01868257365147303,0.0003591275994019927,14.999999606277687
0.018683173663473267,0.0003583329269086656,15.000002716730794
0.018683773675473508,0.0003558566933647717,14.999997098241519
0.01868437368747375,0.0003552125802910153,15.000000810938094
0.018684973699473993,0.00035344744193705575,14.999997700207436
0.018685573711474227,0.0003538826059709202,15.000005926916943
0.018686173723474468,0.00035002594178646014,14.999995794171879
0.01868677373547471,0.0003496412109439062,15.00000020860789
0.018687373747474947,0.00034914770355217893,15.000002717332153
0.018687973759475188,0.0003462197107912668,14.99999709764016
0.01868857377147543,0.00034587677438375526,15.000000810938094
0.018689173783475673,0.0003441116360298497,14.999997097275875
0.018689773795475907,0.0003443962059481321,15.00000653109748
0.018690373807476148,0.00034084071843002654,14.999995792922903
0.01869097381947639,0.00034060655857370717,15.00000020860789
0.018691573831476627,0.00033966130352944566,15.000001513319363
0.018692173843476868,0.00033748621195812885,14.999997699369004
0.01869277385547711,0.0003363903859256687,15.000002015505984
0.018693373867477353,0.00033552870818299595,14.99999649439057
0.018693973879477587,0.00033475924650369957,15.000005930571353
0.018694573891477828,0.0003319566254814702,14.999995189389983
0.01869517390347807,0.0003315719062035082,15.000002015552242
0.018695773915478307,0.00033062663959460253,15.000000911636779
0.018696373927478548,0.00032890329567581734,14.999997698721387
0.01869697393947879,0.0003270545684538168,15.000000810938094
0.018697573951479033,0.00032649405581284917,14.99999769840336
0.018698173963479267,0.0003261763186566969,15.000005330091485
0.018698773975479508,0.0003230725556620977,14.999996995085358
0.01869937398747975,0.0003231395493428394,14.999999003993743
0.018699973999479994,0.0003204709503778874,14.999998902693699
0.018700574011480228,0.00032211072855943795,15.000005331109168
0.01870117402348047,0.00031765175730122315,14.999995789823593
0.018701774035480713,0.00031760997442893614,14.999999504700094
0.018702374047480947,0.00031789454434675885,15.000004127281413
0.018702974059481188,0.0003141884742781333,14.999997596212843
0.01870357407148143,0.0003145566330605279,14.999999003993743
0.018704174083481673,0.0003123397586189185,14.999998299762138
0.018704774095481908,0.0003129254936383062,15.000005935243449
0.01870537410748215,0.0003095205655422073,14.99999639090482
0.01870597411948239,0.0003094369882367144,14.999999606323946
0.018706574131482627,0.0003086423157431,15.000002117777452
0.018707174143482868,0.000306617806722789,14.999998299525064
0.01870777415548311,0.00030582313422738993,14.999999003947483
0.018708374167483353,0.0003042085552953578,14.999998901490983
0.018708974179483587,0.00030464373089296004,15.00000533476358
0.01870957419148383,0.00030123879123236495,14.999996389655845
0.01871017420348407,0.000301456379028525,15.00000020860789
0.018710774215484307,0.0003003605529978017,15.000001516141124
0.018711374227484548,0.00029818546142671207,14.999998298877447
0.01871197423948479,0.0002978425134546087,15.00000020860789
0.018712574251485033,0.0002962279460872146,14.999997696229217
0.018713174263485267,0.0002963619565830219,15.000005938897859
0.01871377427548551,0.0002935593471258285,14.999996388453127
0.01871437428748575,0.00029287345118162166,14.999999606323946
0.018714974299485987,0.00029268108576203705,15.000002119026428
0.018715574311486228,0.00029035542320475727,14.999998298276088
0.01871617432348647,0.00028986190424641926,15.00000020860789
0.018716774335486713,0.00028824733687907134,14.999997093297655
0.018717374347486947,0.0002885319183609766,15.000007145316085
0.01871797435948719,0.0002854281553668127,14.999994580352316
0.01871857437148743,0.0002851939955104933,15.000000810938094
0.018719174383487667,0.0002850016300908643,15.000001517297584
0.018719774395487908,0.000282374802431976,14.999998297674729
0.01872037440748815,0.00028203187758905635,15.00000020860789
0.018720974419488393,0.0002805678696433955,14.999997695026499
0.018721574431488627,0.00028115361622682393,15.000006544836216
0.01872217444348887,0.00027774869969568434,14.999995181433544
0.01872277445548911,0.00027781569337642604,15.000000810891835
0.01872337446748935,0.0002766110676635899,14.999999606323946
0.018723974479489588,0.00027596697772061307,15.000001517991459
0.01872457449148983,0.0002740930396867256,14.999998899311057
0.018725174503490073,0.0002730389965231372,14.999997092094937
0.018725774515490307,0.00027362473154184314,15.000007148970495
0.018726374527490548,0.0002699186614737295,14.999995180230826
0.01872697453949079,0.0002710396983164808,15.000000810891835
0.018727574551491034,0.0002685216703380638,14.999997091771128
0.018728174563491268,0.0002695591414445841,15.000005945374031
0.01872877457549151,0.0002661542133489867,14.999996384151098
0.018729374587491753,0.00026551011183828695,14.999998296107727
0.018729974599491987,0.0002662464409722824,15.00000594620668
0.018730574611492228,0.00026344381995084537,14.99999517898185
0.01873117462349247,0.00026305907754369955,15.00000020860789
0.018731774635492714,0.00026174568684274964,14.999998898067863
0.018732374647492948,0.0002618796742087751,15.000005344940421
0.01873297465949319,0.00025907706475198044,14.99999578057192
0.018733574671493433,0.00025903528188003214,14.999998295506368
0.018734174683493667,0.0002590187098243661,15.000005948010758
0.018734774695493908,0.0002559149352659516,14.999996382393281
0.01873537470749415,0.00025613252306211164,14.999999606323946
0.018735974719494394,0.0002545179441303669,14.999998295136301
0.018736574731494628,0.0002554048558149998,15.000005346744496
0.01873717474349487,0.0002519999161549742,14.999996381699406
0.018737774755495113,0.0002515063971951819,14.999998294905009
0.018738374767495347,0.00025239329731517075,15.00000534753089
0.018738974779495588,0.0002491389402060064,14.999996983474508
0.01873957479149583,0.00024935652800216646,14.999999003993743
0.018740174803496074,0.00024759137808422714,14.999998896865145
0.018740774815496308,0.0002487794317412126,15.000005348548573
0.01874137482749655,0.00024477219657173337,14.999995778212742
0.018741974839496793,0.00024518213822316077,14.999999498917798
0.018742574851497027,0.0002456173022551472,15.00000414467456
0.018743174863497268,0.00024266409868312227,14.999996379987845
0.01874377487549751,0.00024197822586809916,15.000000810938094
0.018744374887497754,0.00024141770166303161,14.99999769160338
0.018744974899497988,0.0002415517005932963,15.000004748068704
0.01874557491149823,0.00023874909113673673,14.999997583908119
0.018746174923498473,0.00023825557217702106,14.999997691372089
0.018746774935498707,0.00023929303171842448,15.000005953469245
0.018747374947498948,0.0002360386977385954,14.999995776454925
0.01874797495949919,0.00023580453788227607,15.00000020860789
0.018748574971499433,0.0002343405530660663,14.999998293332224
0.018749174983499668,0.00023537802417199368,15.000004749872781
0.01874977499549991,0.000232123678627618,14.9999975827054
0.01875037500750015,0.00023279297938248183,14.999999606277687
0.01875097501950039,0.00023098605816011553,14.999999003993743
0.018751575031500628,0.0002309442752910004,15.000002124299883
0.01875217504350087,0.00022876917215572032,14.999998895332837
0.018752775055501113,0.00022861860116816382,14.999998292730865
0.018753375067501347,0.00022920434775069106,15.00000535400706
0.01875397507950159,0.00022579940809096846,14.999995774558332
0.01875457509150183,0.00022571584235006744,15.000000810891835
0.01875517510350207,0.00022556525979924098,14.999999003993743
0.018755775115502308,0.00022431886278184335,15.00000212490124
0.01875637512750255,0.0002231978028086112,14.999998292401274
0.018756975139502793,0.00022169203512202408,14.999998292129508
0.018757575151503027,0.00022288007721396838,15.000004753527191
0.01875817516350327,0.0002203786212946858,14.999996977969762
0.01875877517550351,0.00021969273691507083,15.000000810891835
0.01875937518750375,0.00021893984729012226,14.99999840166354
0.018759975199503988,0.00021859689931928283,15.000002727832802
0.01876057521150423,0.00021702412638738,14.999998291799916
0.018761175223504473,0.00021566892968706227,14.999998291528149
0.018761775235504707,0.00021745929041762303,15.000005959945417
0.01876237524750495,0.00021390377977180167,14.99999456749249
0.01876297525950519,0.0002136696314800742,15.000000810938094
0.01876357527150543,0.0002132178953921867,15.000000810891835
0.018764175283505668,0.00021257380544884323,15.000000921536069
0.01876477529550591,0.00021130217448944442,14.999998291152298
0.018765375307506153,0.00020964582425210047,14.99999829092679
0.018765975319506387,0.00021143618498255677,15.000004757181603
0.01876657533150663,0.0002080312568876315,14.999997577802013
0.01876717534350687,0.00020824883311919967,14.999999606323946
0.01876777535550711,0.0002073453725080165,14.999999606277687
0.018768375367507348,0.00020700242453711002,15.00000272903552
0.01876897537950759,0.0002051284980682132,14.999997688266996
0.018769575391507833,0.00020467676197914218,14.999997687995227
0.018770175403508067,0.00020526249699666225,15.000005361315882
0.01877077541550831,0.0002023093165542878,14.999997576599297
0.01877137542750855,0.00020297861730915158,14.999999003993743
0.018771975439508794,0.00020121347895607234,14.999998289955364
0.018772575451509028,0.00020194978495976864,15.000005964663771
0.01877317546350927,0.00019929775805449355,14.99999576896107
0.018773775475509513,0.00019895481008123968,14.999998289724072
0.018774375487509747,0.00019999229275114512,15.000005965403904
0.018774975499509988,0.00019703908917964786,14.999995166168283
0.01877557551151023,0.00019695551187415497,15.000001413222039
0.018776175523510474,0.00019564210960899543,14.99999768707006
0.018776775535510708,0.00019667956914965964,15.000005364137643
0.01877737554751095,0.00019432869578150653,14.99999576780461
0.018777975559511193,0.0001930822871971035,14.999998891406658
0.01877857557151143,0.00019446270627329813,15.000003445300083
0.018779175583511668,0.00019213703215310542,15.000000208787142
0.01877977559551191,0.00019142592539749635,14.999998289024415
0.018780375607512154,0.00019007074026191852,14.999997686422443
0.018780975619512388,0.00019186108942744335,15.000005968271923
0.01878157563151263,0.0001883055903465099,14.999995766601891
0.018782175643512873,0.00018856494944743824,14.999998288475096
0.01878277565551311,0.000188590183389094,15.000003446549059
0.018783375667513348,0.00018716796988008967,15.00000141340129
0.01878397567951359,0.00018615570958744828,14.999997083762649
0.018784575691513834,0.00018555340251225327,14.999998890435233
0.018785175703514068,0.00018598856654320528,15.000004163177906
0.01878577571551431,0.00018333652807352288,14.999996969967064
0.018786375727514553,0.00018314416265118692,14.999998287873737
0.01878697573951479,0.00018377169210231372,15.000002845467831
0.018787575751515028,0.00018219890760707392,15.00000141340129
0.01878817576351527,0.00018073492279116563,14.999997685491493
0.018788775775515514,0.00018028318670223567,14.999997685219725
0.018789375787515748,0.00018101951583475266,15.000005971926333
0.01878997579951599,0.0001786686193375969,14.999996366434145
0.018790575811516233,0.00017832567136446235,14.999997082658231
0.01879117582351647,0.0001783509053059997,15.000005255898845
0.018791775835516708,0.00017753099887112095,14.999999004172993
0.01879237584751695,0.00017576586051817861,14.999998889504283
0.018792975859517193,0.00017531412442927738,14.999997684618366
0.018793575871517428,0.00017635160709877272,15.00000597373041
0.01879417588351767,0.00017354897451378343,14.999995160617278
0.018794775895517913,0.00017320604966986224,14.999998888954964
0.01879537590751815,0.00017398413854251767,15.000004052533672
0.018795975919518388,0.00017195962952397961,14.999999606456939
0.01879657593151863,0.00017124853433307912,14.99999828657272
0.018797175943518873,0.000170796798244204,14.999998286300952
0.018797775955519107,0.00017123196227490005,15.0000053732968
0.01879837596751935,0.00016888107734244935,14.999995761698505
0.01879897597951959,0.00016909866513860938,15.000000810891835
0.01879957599151983,0.00016834576394906894,14.999999003993743
0.018800176003520068,0.0001675510914546387,15.000002733661358
0.01880077601552031,0.0001668817791342142,14.999998285971362
0.018801376027520553,0.00016597831852207132,14.99999768336939
0.018801976039520787,0.00016641348255268376,15.000004772816931
0.01880257605152103,0.00016466490469441088,14.999998169724085
0.01880317606352127,0.000163677855213143,14.999999003993743
0.01880377607552151,0.00016412960286562236,15.00000020860789
0.018804376087521748,0.00016333491880657589,15.00000152960231
0.01880497609952199,0.00016221388196288012,14.999998285370003
0.018805576111522233,0.00016115982723534676,14.999998285098235
0.01880617612352247,0.00016178735668621929,15.000003453349038
0.01880677613552271,0.00016051573729263416,15.000000811071086
0.01880737614752295,0.00015950347700014692,14.999997080385787
0.01880797615952319,0.00015885937549098243,14.999999606277687
0.018808576171523428,0.0001589681751722776,15.00000213258013
0.01880917618352367,0.00015769654421318873,14.999999489382793
0.018809776195523913,0.00015709423713815827,14.99999707983647
0.01881037620752415,0.00015711944795026634,15.000004659165905
0.01881097621952439,0.00015645014719539867,14.99999840184279
0.01881157623152463,0.0001545344147271599,15.00000009134293
0.01881217624352487,0.00015494435638000503,14.99999840166354
0.018812776255525108,0.00015445084898715197,15.00000213318149
0.01881337626752535,0.00015348037156515029,14.999998284121027
0.018813976279525593,0.0001524263284022593,14.999998283895518
0.01881457629152583,0.00015335501139009363,15.000004058038419
0.01881517630352607,0.00015163165590861838,14.999999004172993
0.01881577631552631,0.00015092056071783542,14.999998886127422
0.018816376327526554,0.00015001708854119294,14.999997681195248
0.018816976339526788,0.00015105455964565758,15.00000598390725
0.01881757635152703,0.0001488542572642667,14.999996358477704
0.018818176363527273,0.00014821015575424521,14.999997680963956
0.01881877637552751,0.0001491388387420308,15.000004059287395
0.018819376387527748,0.00014726490070972822,14.999999606456939
0.01881997639952799,0.00014670437650520508,14.999998885526063
0.018820576411528234,0.00014640323453188935,14.99999768059389
0.018821176423528468,0.00014653723346050583,15.000005985757586
0.01882177643552871,0.00014493922658869742,14.999995754944784
0.018822376447528953,0.00014369282956917183,14.999998282646542
0.01882297645952919,0.00014537440218185808,15.000004662774057
0.018823576471529428,0.0001435004641495555,14.999997799558844
0.01882417648352967,0.00014233763287093204,15.000000089538853
0.018824776495529914,0.0001421870503192834,14.99999767999253
0.018825376507530148,0.00014277279690031136,15.000005385231459
0.01882597651953039,0.00014087363649148543,14.999995753742066
0.018826576531530633,0.00014007896399527637,14.999998282045183
0.01882717654353087,0.00014100764698296792,15.000004664023033
0.018827776555531108,0.00013958544503855547,14.999999606456939
0.01882837656753135,0.00013872376729701569,14.999998281993141
0.018828976579531594,0.00013766972413421005,14.999997077107226
0.01882957659153183,0.00013889957222352838,15.00000466467065
0.01883017660353207,0.00013732677616369672,15.000000208787142
0.018830776615532313,0.00013605515676853817,14.99999635445901
0.01883137662753255,0.00013709262787196789,15.000002255997455
0.018831976639532788,0.0001359715910292101,15.00000141340129
0.01883257665153303,0.0001342064295473243,14.99999767906158
0.018833176663533274,0.0001345075946481995,14.999998883403961
0.01883377667553351,0.00013528570664959113,15.00000225669133
0.01883437668753375,0.00013326118606646123,15.000000811117346
0.018834976699533993,0.000132290720208409,14.999995148642142
0.01883557671153423,0.0001333281797472033,15.000005871042616
0.018836176723534468,0.0001322071429044455,14.999999004172993
0.01883677673553471,0.0001305925871025917,14.999998280744167
0.018837376747534954,0.00013059257553724472,14.999997678188453
0.01883797675953519,0.000131671829511062,15.000003462508195
0.01883857677153543,0.00012949674950628852,15.000000811117346
0.018839176783535673,0.00012852627208368795,14.99999574972337
0.01883977679553591,0.00012971432573785792,15.000004065347241
0.018840376807536148,0.0001284427063442728,15.000000208787142
0.01884097681953639,0.00012758102860279747,14.999997677812605
0.018841576831536633,0.00012652697387546436,14.999998279917298
0.01884217684353687,0.00012805797550171665,15.00000286138071
0.01884277685553711,0.00012588288393235126,15.00000141344755
0.01884337686753735,0.00012547294227877823,14.999997677488796
0.01884397687953759,0.0001252805652929094,15.00000020860789
0.018844576891537828,0.00012538936497401038,15.000001535430863
0.01884517690353807,0.00012366600949182007,14.99999827954145
0.018845776915538313,0.00012336485595404567,14.999997676985735
0.01884637692753855,0.00012399237383988926,15.000004669574038
0.01884697693953879,0.0001228713254325396,14.999999004126735
0.01884757695153903,0.00012200965925568835,14.99999827921764
0.01884817696353927,0.00012166671128358491,15.00000020860789
0.018848776975539508,0.00012192608195090048,15.000002138362426
0.01884937698753975,0.00012035329745496476,14.99999827894009
0.018849976999539993,0.00011975097881555835,14.999997074054173
0.01885057701154023,0.00012052910238137123,15.000004670776756
0.01885117702354047,0.0001198597784973198,14.999999606456939
0.01885177703554071,0.00011839578211718011,14.999998880900227
0.01885237704754095,0.00011820342826049503,14.999999003993743
0.018852977059541188,0.00011846279892779056,15.000002138963785
0.01885357707154143,0.00011719116796893592,14.999998278338731
0.018854177083541673,0.00011658886089413967,14.999998278066963
0.01885477709554191,0.00011736696133073222,15.00000286508138
0.01885537710754215,0.00011564360584925697,15.000000811071086
0.01885597711954239,0.00011553480616821233,14.999998278014923
0.01885657713154263,0.00011519188132529264,14.999999003993743
0.01885717714354287,0.00011443898013575221,15.000001413222039
0.01885777715554311,0.00011484893335385331,15.000000935043511
0.018858377167543353,0.00011286620720446076,14.99999634650257
0.01885897717954359,0.00011405424929385776,15.000004070851986
0.01885957719154383,0.0001130837950019273,15.000000208787142
0.01886017720354407,0.00011177036960806138,14.99999767508336
0.01886077721554431,0.00011187916928843734,15.00000020860789
0.01886137722754455,0.00011172858673761089,14.999999606277687
0.01886197723954479,0.00011108448522908873,15.000002140305277
0.018862577251545033,0.00011045696734339441,14.999996345253594
0.01886317726354527,0.00011044039528451239,15.000002867486813
0.018863777275545508,0.00010977107140046097,15.00000141340129
0.01886437728754575,0.00010860825168662442,14.999997674482001
0.018864977299545994,0.00010875882267223013,14.999997674210235
0.01886557731154623,0.00010878403348377923,15.000004072794837
0.01886617732354647,0.00010826530371514702,15.000000208787142
0.018866777335546713,0.00010669253078326524,14.999996344050876
0.01886737734754695,0.00010803114385882631,15.000002868689531
0.018867977359547188,0.0001064583709281784,15.000000811117346
0.01886857737154743,0.00010574727573765663,14.999997673834384
0.018869177383547674,0.00010559669318621958,14.99999827589282
0.01886977739554791,0.00010607364008562223,15.000002869429666
0.01887037740754815,0.00010465143814120977,15.00000141340129
0.018870977419548393,0.000103831554834314,14.999995138234011
0.01887157743154863,0.00010486901437277919,15.000005279120545
0.018872177443548868,0.00010404913106708418,14.999999004172993
0.01887277745554911,0.00010243456370080133,14.999998275563229
0.018873377467549354,0.00010243456370020902,14.999997673007517
0.01887397747954959,0.00010351381767370069,15.000004677530477
0.01887457749154983,0.0001017904737568173,14.999999004172993
0.018875177503550073,0.00010081999633453714,14.999996341599182
0.01887577751555031,0.0001021586209746222,15.000004678085578
0.018876377527550548,0.00010043526549314693,14.999999004172993
0.01887697753955079,0.00010017590639054752,14.99999947952976
0.018877577551551034,9.957358775125777e-05,14.999996467792009
0.01887817756355127,0.00010005053465059077,15.00000407644925
0.01887877757555151,9.938122233113122e-05,15.000000208787142
0.018879377587551753,9.76578668485266e-05,14.999996942726668
0.01887997759955199,9.944822757646519e-05,15.000003474627889
0.018880577611552228,9.772487209498993e-05,14.999999606503197
0.01888117762355247,9.746550142781431e-05,14.999998274314253
0.018881777635552714,9.641145826524722e-05,14.999998274088744
0.01888237764755295,9.779186577573202e-05,15.000003475368022
0.01888297765955319,9.606852185884864e-05,15.000000208787142
0.018883577671553433,9.554978052451956e-05,14.999995736863545
0.01888417768355367,9.658725162748086e-05,15.000004680491012
0.01888477769555391,9.415278939095901e-05,14.999996466907318
0.01888537770755415,9.557500290050777e-05,15.000003950580231
0.018885977719554393,9.359226518674624e-05,14.999994531601779
0.01888657773155463,9.50814839421669e-05,15.000005283468832
0.01888717774355487,9.320753434527243e-05,14.999999606456939
0.01888777775555511,9.324932877977587e-05,14.999997671105142
0.01888837776755535,9.260523883520325e-05,15.00000020860789
0.01888897777955559,9.275580982143784e-05,14.999999606277687
0.01888957779155583,9.241286184986877e-05,15.000002144283497
0.018890177803556073,9.133360787650548e-05,14.999996337297155
0.01889077781555631,9.19193428915279e-05,15.000003477773456
0.01889137782755655,9.07983060487701e-05,15.000000208787142
0.01889197783955679,9.084008891869559e-05,14.999998272787726
0.01889257785155703,9.01959874095311e-05,15.00000020860789
0.01889317786355727,8.9593680335409e-05,14.999999606277687
0.01889377787555751,9.000362198877456e-05,15.000000940270708
0.018894377887557753,8.832204937672864e-05,14.999997540708586
0.01889497789955799,9.011242166915116e-05,15.000004081306377
0.01889557791155823,8.793731853519389e-05,14.99999840184279
0.01889617792355847,8.828027807138072e-05,15.000000079084462
0.01889677793555871,8.74855824467979e-05,14.999999003993743
0.01889737794755895,8.748559401138978e-05,14.999999606323946
0.01889797795955919,8.714265760438211e-05,15.000002145439955
0.018898577971559433,8.606338050189602e-05,14.99999633489172
0.01889917798355967,8.710086316933949e-05,15.000004082509095
0.01889977799555991,8.613039731281714e-05,15.000000208787142
0.01890037800756015,8.526871957158646e-05,14.999997066924603
0.01890097801956039,8.522692513654409e-05,15.000001413268297
0.01890157803156063,8.492577159948304e-05,14.99999840166354
0.01890217804356087,8.488398872952335e-05,15.000002146087573
0.018902778055561113,8.380472319165526e-05,14.999996935972947
0.01890337806756135,8.423988722035516e-05,15.00000348138161
0.01890397807956159,8.38717284379584e-05,15.000000208787142
0.01890457809156183,8.301005069674077e-05,14.999998270983651
0.01890517810356207,8.266711428922922e-05,14.999999606277687
0.01890577811556231,8.266711428922922e-05,15.00000020860789
0.01890637812756255,8.247473730383727e-05,15.000001544404986
0.018906978139562793,8.109432979352961e-05,14.999996332440025
0.01890757815156303,8.228238344715108e-05,15.000004084914531
0.018908178163563272,8.090196437272155e-05,14.999998270474808
0.01890877817556351,8.127012315558611e-05,15.000000942398591
0.018909378187563754,7.98897040807005e-05,14.999996934076353
0.01890997819956399,8.092718674807257e-05,15.00000348332446
0.01891057821156423,7.965555578989556e-05,15.000000208787142
0.018911178223564473,7.868508993246326e-05,14.999996331237309
0.01891177823556471,8.047543909559057e-05,15.000003483833304
0.01891237824756495,7.789041743751918e-05,14.999998269827191
0.01891297825956519,7.961377291944482e-05,15.000002147660357
0.018913578271565434,7.717931068257484e-05,14.99999572821323
0.01891417828356567,7.881908885944928e-05,15.000004086857382
0.01891477829556591,7.784862300292693e-05,14.999999606456939
0.018915378307566153,7.612526752057132e-05,14.999996932318536
0.01891597831956639,7.806621079908824e-05,15.00000348508228
0.01891657833156663,7.623405563679559e-05,14.999997666895629
0.01891717834356687,7.660221441963315e-05,15.000002148261716
0.018917778355567114,7.5372389460219e-05,14.999996329340716
0.01891837836756735,7.68615850862452e-05,15.000004088060098
0.01891897837956759,7.52888005910054e-05,14.999999606456939
0.018919578391567833,7.401718119656428e-05,14.999996931115819
0.01892017840356807,7.610869546129228e-05,15.000002281670849
0.01892077841556831,7.367424478948072e-05,14.999998870908419
0.01892137842756855,7.479528163266453e-05,15.000002148863075
0.018921978439568794,7.311372058538637e-05,14.999995725807794
0.01892257845156903,7.4452345225151e-05,15.000004089262816
0.01892317846356927,7.318071426697398e-05,15.000000208787142
0.018923778475569513,7.236083096044216e-05,14.999995725298952
0.01892437848756975,7.339830206313528e-05,15.000004089771659
0.01892497849956999,7.201788298875713e-05,14.999998268023115
0.01892557851157023,7.253662432239765e-05,15.000002149464434
0.018926178523570474,7.085505171055372e-05,14.999995122274873
0.01892677853557071,7.264541243818237e-05,15.000005295125941
0.01892737854757095,7.077147440587978e-05,14.99999840184279
0.018927978559571193,7.055389817349443e-05,14.999997530994328
0.01892857857157143,7.129021573910386e-05,15.000002886406486
0.01892917858357167,6.975921411391144e-05,14.999998267375497
0.01892977859557191,7.072969153542902e-05,15.000002150065793
0.018930378607572153,6.889754793737229e-05,14.999996325686304
0.01893097861957239,7.038674356332361e-05,15.000003489430565
0.01893157863157263,6.88139706326757e-05,15.000000811071086
0.018932178643572873,6.829522929866179e-05,14.99999451823311
0.01893277865557311,6.933271196589979e-05,15.0000052968375
0.01893337866757335,6.82534464286062e-05,14.99999706220625
0.01893397867957359,6.847102266057028e-05,15.000002752951096
0.018934578691573833,6.694003259959897e-05,14.999995722153384
0.01893517870357407,6.827865723929219e-05,15.000004092963486
0.018935778715574312,6.674766717870907e-05,14.999997664120128
0.01893637872757455,6.741699106314645e-05,15.000001548707015
0.01893697873957479,6.629593109082155e-05,14.999998868595501
0.01893757875157503,6.625414822037104e-05,15.00000020860789
0.01893817876357527,6.666410143819354e-05,15.00000215126851
0.018938778775575513,6.528368236347683e-05,14.999995720950666
0.01893937878757575,6.601998836443345e-05,15.000003491836
0.018939978799575992,6.509131694257736e-05,14.999998265848973
0.01894057881157623,6.545947572535048e-05,15.000000947024429
0.01894117882357647,6.433842731762878e-05,15.000000674892235
0.01894177883557671,6.459779798423933e-05,14.999997799379594
0.01894237884757695,6.440543256333478e-05,15.000002151869868
0.018942978859577193,6.332616702570351e-05,14.999996924362097
0.01894357887157743,6.45142206791195e-05,15.000002890708515
0.018944178883577672,6.298323061855812e-05,14.999998867577817
0.01894477889557791,6.380311392461732e-05,15.000001549909733
0.01894537890757815,6.223034099360956e-05,14.99999826506258
0.01894597891957839,6.279086519728116e-05,15.00000020860789
0.01894657893157863,6.274908232719349e-05,15.000001550187283
0.018947178943578873,6.182039934040696e-05,14.999996320829176
0.01894777895557911,6.240613435508808e-05,15.000003494241435
0.018948378967579352,6.102571528077349e-05,14.999998866976458
0.01894897897957959,6.199619270224057e-05,15.000001550511092
0.01894957899157983,6.0875132729947024e-05,14.999997662131017
0.01895017900358007,6.068277887326193e-05,15.00000020860789
0.01895077901558031,6.079156698939753e-05,15.000002153118844
0.018951379027580553,6.0314620090518543e-05,14.999995717296255
0.01895197903958079,6.044863058188399e-05,15.00000470010456
0.018952579051581032,5.9519947595468236e-05,14.999997059384489
0.01895317906358127,5.973752382738182e-05,15.000002153488913
0.018953779075581514,5.8658258289804536e-05,14.999996921216528
0.01895437908758175,6.059920156811945e-05,15.000003496138028
0.01895497909958199,5.797238547545582e-05,14.999999004172993
0.018955579111582233,5.865826985439641e-05,14.999998125321834
0.01895617912358247,5.8942839767386284e-05,15.000001689748778
0.01895677913558271,5.786359735933652e-05,14.999998865727482
0.01895737914758295,5.853289811453878e-05,15.000003358704419
0.018957979159583194,5.639960097956378e-05,14.999994510739254
0.01895857917158343,5.834054425785258e-05,15.000003497387004
0.01895917918358367,5.706891329967557e-05,15.000000811117346
0.018959779195583913,5.639960097956378e-05,14.999996317174764
0.01896037920758415,5.7437072082072325e-05,15.000002895565643
0.01896097921958439,5.620723555861293e-05,14.999999467456327
0.01896157923158463,5.642482335509924e-05,15.000001552361425
0.018962179243584874,5.564671135461957e-05,14.999995714150685
0.01896277925558511,5.6383028920056615e-05,15.000004100919925
0.018963379267585352,5.545434593366437e-05,14.999997660141908
0.018963979279585593,5.52619805123874e-05,15.00000020860789
0.01896457929158583,5.5671933730146326e-05,15.000002155107955
0.01896517930358607,5.379799569753266e-05,14.999998262194561
0.01896577931558631,5.5671933730146326e-05,15.000001552962784
0.018966379327586554,5.338804247978694e-05,14.999996315278171
0.01896697933958679,5.502783222097812e-05,15.000002897508494
0.018967579351587032,5.379799569753266e-05,14.999999466438643
0.018968179363587273,5.360563027625569e-05,14.999999606323946
0.01896877937558751,5.3413264855287575e-05,15.00000155337911
0.01896937938758775,5.3647413146706194e-05,14.999998261593202
0.01896997939958799,5.3413264855287575e-05,15.000002155894347
0.018970579411588234,5.18822747944904e-05,14.999995711745251
0.01897117942358847,5.3522052971072285e-05,15.000004103325361
0.018971779435588712,5.168990937351343e-05,14.999998261269393
0.018972379447588953,5.2551587114246074e-05,14.999999606277687
0.01897297945958919,5.205806815620907e-05,15.000001554026728
0.01897357947158943,5.1840480359748016e-05,14.999998863275788
0.01897417948358967,5.160634363291082e-05,15.000002156495706
0.018974779495589914,5.0978802618720596e-05,14.999995710542533
